,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
1382,"frozenset({'nasal_congestion', 'Common Cold'})",frozenset({'runny_nose'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1383,frozenset({'runny_nose'}),"frozenset({'nasal_congestion', 'Common Cold'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1384,frozenset({'nasal_congestion'}),"frozenset({'runny_nose', 'Common Cold'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1385,frozenset({'Common Cold'}),"frozenset({'runny_nose', 'nasal_congestion'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1396,"frozenset({'nasal_congestion', 'throat_irritation'})",frozenset({'Common Cold'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1398,"frozenset({'Common Cold', 'throat_irritation'})",frozenset({'nasal_congestion'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1399,frozenset({'nasal_congestion'}),"frozenset({'Common Cold', 'throat_irritation'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1400,frozenset({'Common Cold'}),"frozenset({'nasal_congestion', 'throat_irritation'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1401,"frozenset({'runny_nose', 'phlegm'})",frozenset({'Common Cold'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1403,"frozenset({'phlegm', 'Common Cold'})",frozenset({'runny_nose'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1404,frozenset({'runny_nose'}),"frozenset({'phlegm', 'Common Cold'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1405,frozenset({'Common Cold'}),"frozenset({'runny_nose', 'phlegm'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1413,"frozenset({'phlegm', 'throat_irritation'})",frozenset({'Common Cold'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1416,frozenset({'Common Cold'}),"frozenset({'phlegm', 'throat_irritation'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1427,"frozenset({'runny_nose', 'throat_irritation'})",frozenset({'Common Cold'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1429,"frozenset({'Common Cold', 'throat_irritation'})",frozenset({'runny_nose'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1430,frozenset({'runny_nose'}),"frozenset({'Common Cold', 'throat_irritation'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1431,frozenset({'Common Cold'}),"frozenset({'runny_nose', 'throat_irritation'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1448,"frozenset({'fatigue', 'back_pain'})",frozenset({'Dengue'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1451,frozenset({'Dengue'}),"frozenset({'fatigue', 'back_pain'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1458,"frozenset({'back_pain', 'headache'})",frozenset({'Dengue'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1459,frozenset({'Dengue'}),"frozenset({'back_pain', 'headache'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1466,"frozenset({'loss_of_appetite', 'back_pain'})",frozenset({'Dengue'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1467,frozenset({'Dengue'}),"frozenset({'loss_of_appetite', 'back_pain'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1474,"frozenset({'back_pain', 'nausea'})",frozenset({'Dengue'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1475,frozenset({'Dengue'}),"frozenset({'back_pain', 'nausea'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1476,"frozenset({'Dengue', 'back_pain'})",frozenset({'pain_behind_the_eyes'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1478,"frozenset({'back_pain', 'pain_behind_the_eyes'})",frozenset({'Dengue'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1479,frozenset({'Dengue'}),"frozenset({'back_pain', 'pain_behind_the_eyes'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1480,frozenset({'pain_behind_the_eyes'}),"frozenset({'Dengue', 'back_pain'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1483,"frozenset({'back_pain', 'skin_rash'})",frozenset({'Dengue'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1484,frozenset({'Dengue'}),"frozenset({'back_pain', 'skin_rash'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1541,"frozenset({'fatigue', 'pain_behind_the_eyes'})",frozenset({'Dengue'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1542,"frozenset({'fatigue', 'Dengue'})",frozenset({'pain_behind_the_eyes'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1544,frozenset({'pain_behind_the_eyes'}),"frozenset({'fatigue', 'Dengue'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1545,frozenset({'Dengue'}),"frozenset({'fatigue', 'pain_behind_the_eyes'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1592,"frozenset({'Dengue', 'headache'})",frozenset({'pain_behind_the_eyes'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1593,"frozenset({'pain_behind_the_eyes', 'headache'})",frozenset({'Dengue'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1594,frozenset({'Dengue'}),"frozenset({'pain_behind_the_eyes', 'headache'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1595,frozenset({'pain_behind_the_eyes'}),"frozenset({'Dengue', 'headache'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1628,"frozenset({'Dengue', 'loss_of_appetite'})",frozenset({'pain_behind_the_eyes'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1630,"frozenset({'loss_of_appetite', 'pain_behind_the_eyes'})",frozenset({'Dengue'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1631,frozenset({'Dengue'}),"frozenset({'loss_of_appetite', 'pain_behind_the_eyes'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1632,frozenset({'pain_behind_the_eyes'}),"frozenset({'Dengue', 'loss_of_appetite'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1655,"frozenset({'Dengue', 'nausea'})",frozenset({'pain_behind_the_eyes'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1656,"frozenset({'pain_behind_the_eyes', 'nausea'})",frozenset({'Dengue'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1657,frozenset({'Dengue'}),"frozenset({'pain_behind_the_eyes', 'nausea'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1658,frozenset({'pain_behind_the_eyes'}),"frozenset({'Dengue', 'nausea'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1661,"frozenset({'nausea', 'skin_rash'})",frozenset({'Dengue'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1662,frozenset({'Dengue'}),"frozenset({'nausea', 'skin_rash'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1667,"frozenset({'Dengue', 'skin_rash'})",frozenset({'pain_behind_the_eyes'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1668,"frozenset({'pain_behind_the_eyes', 'skin_rash'})",frozenset({'Dengue'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1669,frozenset({'Dengue'}),"frozenset({'pain_behind_the_eyes', 'skin_rash'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1670,frozenset({'pain_behind_the_eyes'}),"frozenset({'Dengue', 'skin_rash'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1695,"frozenset({'Diabetes', 'excessive_hunger'})",frozenset({'urinary_frequency'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1697,"frozenset({'excessive_hunger', 'urinary_frequency'})",frozenset({'Diabetes'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1698,frozenset({'Diabetes'}),"frozenset({'excessive_hunger', 'urinary_frequency'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1699,frozenset({'urinary_frequency'}),"frozenset({'Diabetes', 'excessive_hunger'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1717,"frozenset({'fatigue', 'urinary_frequency'})",frozenset({'Diabetes'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1718,"frozenset({'fatigue', 'Diabetes'})",frozenset({'urinary_frequency'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1720,frozenset({'urinary_frequency'}),"frozenset({'fatigue', 'Diabetes'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1721,frozenset({'Diabetes'}),"frozenset({'fatigue', 'urinary_frequency'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
1999,"frozenset({'fatigue', 'receiving_blood_transfusion'})",frozenset({'Hepatitis B'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2000,"frozenset({'fatigue', 'Hepatitis B'})",frozenset({'receiving_blood_transfusion'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2002,frozenset({'receiving_blood_transfusion'}),"frozenset({'fatigue', 'Hepatitis B'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2003,frozenset({'Hepatitis B'}),"frozenset({'fatigue', 'receiving_blood_transfusion'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2004,"frozenset({'fatigue', 'receiving_unsterile_injections'})",frozenset({'Hepatitis B'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2005,"frozenset({'fatigue', 'Hepatitis B'})",frozenset({'receiving_unsterile_injections'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2007,frozenset({'receiving_unsterile_injections'}),"frozenset({'fatigue', 'Hepatitis B'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2008,frozenset({'Hepatitis B'}),"frozenset({'fatigue', 'receiving_unsterile_injections'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2028,"frozenset({'jaundice', 'receiving_blood_transfusion'})",frozenset({'Hepatitis B'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2029,"frozenset({'jaundice', 'Hepatitis B'})",frozenset({'receiving_blood_transfusion'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2031,frozenset({'receiving_blood_transfusion'}),"frozenset({'jaundice', 'Hepatitis B'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2032,frozenset({'Hepatitis B'}),"frozenset({'jaundice', 'receiving_blood_transfusion'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2033,"frozenset({'jaundice', 'receiving_unsterile_injections'})",frozenset({'Hepatitis B'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2035,"frozenset({'jaundice', 'Hepatitis B'})",frozenset({'receiving_unsterile_injections'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2036,frozenset({'receiving_unsterile_injections'}),"frozenset({'jaundice', 'Hepatitis B'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2037,frozenset({'Hepatitis B'}),"frozenset({'jaundice', 'receiving_unsterile_injections'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2048,"frozenset({'receiving_blood_transfusion', 'receiving_unsterile_injections'})",frozenset({'Hepatitis B'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2049,"frozenset({'Hepatitis B', 'receiving_unsterile_injections'})",frozenset({'receiving_blood_transfusion'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2050,"frozenset({'receiving_blood_transfusion', 'Hepatitis B'})",frozenset({'receiving_unsterile_injections'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2051,frozenset({'receiving_unsterile_injections'}),"frozenset({'receiving_blood_transfusion', 'Hepatitis B'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2052,frozenset({'receiving_blood_transfusion'}),"frozenset({'Hepatitis B', 'receiving_unsterile_injections'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2053,frozenset({'Hepatitis B'}),"frozenset({'receiving_blood_transfusion', 'receiving_unsterile_injections'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2155,"frozenset({'abdominal_pain', 'coma'})",frozenset({'Hepatitis E'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2156,"frozenset({'abdominal_pain', 'Hepatitis E'})",frozenset({'coma'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2158,frozenset({'coma'}),"frozenset({'abdominal_pain', 'Hepatitis E'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2159,frozenset({'Hepatitis E'}),"frozenset({'abdominal_pain', 'coma'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2178,"frozenset({'abdominal_pain', 'stomach_bleeding'})",frozenset({'Hepatitis E'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2181,frozenset({'Hepatitis E'}),"frozenset({'abdominal_pain', 'stomach_bleeding'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2241,"frozenset({'coma', 'jaundice'})",frozenset({'Hepatitis E'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2243,"frozenset({'jaundice', 'Hepatitis E'})",frozenset({'coma'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2244,frozenset({'coma'}),"frozenset({'jaundice', 'Hepatitis E'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2245,frozenset({'Hepatitis E'}),"frozenset({'coma', 'jaundice'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2251,"frozenset({'coma', 'loss_of_appetite'})",frozenset({'Hepatitis E'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2253,"frozenset({'loss_of_appetite', 'Hepatitis E'})",frozenset({'coma'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2254,frozenset({'coma'}),"frozenset({'loss_of_appetite', 'Hepatitis E'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2255,frozenset({'Hepatitis E'}),"frozenset({'coma', 'loss_of_appetite'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2261,"frozenset({'coma', 'stomach_bleeding'})",frozenset({'Hepatitis E'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2263,"frozenset({'stomach_bleeding', 'Hepatitis E'})",frozenset({'coma'}),0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2264,frozenset({'coma'}),"frozenset({'stomach_bleeding', 'Hepatitis E'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
2265,frozenset({'Hepatitis E'}),"frozenset({'coma', 'stomach_bleeding'})",0.024390243902439025,0.024390243902439025,0.024390243902439025,1.0,41.0,1.0,0.023795359904818562,inf,1.0,1.0,1.0,1.0
