antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'visual_disturbances', 'indigestion'})",frozenset({'irritability'}),1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'visual_disturbances'}),"frozenset({'indigestion', 'irritability'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'indigestion'}),"frozenset({'visual_disturbances', 'irritability'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'visual_disturbances', 'indigestion'})",frozenset({'stiffness'}),1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'visual_disturbances'}),"frozenset({'indigestion', 'stiffness'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'indigestion'}),"frozenset({'visual_disturbances', 'stiffness'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'indigestion'}),"frozenset({'excessive_hunger', 'depression'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'visual_disturbances'}),"frozenset({'excessive_hunger', 'depression'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'indigestion'}),"frozenset({'headache', 'depression'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'visual_disturbances'}),"frozenset({'headache', 'depression'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'indigestion'}),"frozenset({'depression', 'irritability'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'indigestion'}),"frozenset({'stiffness', 'depression'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'visual_disturbances'}),"frozenset({'depression', 'irritability'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'visual_disturbances'}),"frozenset({'stiffness', 'depression'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'indigestion'}),"frozenset({'excessive_hunger', 'headache'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'visual_disturbances'}),"frozenset({'excessive_hunger', 'headache'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'indigestion'}),"frozenset({'excessive_hunger', 'irritability'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'indigestion'}),"frozenset({'excessive_hunger', 'stiffness'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'visual_disturbances'}),"frozenset({'excessive_hunger', 'irritability'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'visual_disturbances'}),"frozenset({'excessive_hunger', 'stiffness'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'indigestion'}),"frozenset({'headache', 'irritability'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'indigestion'}),"frozenset({'stiffness', 'headache'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'visual_disturbances'}),"frozenset({'headache', 'irritability'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'visual_disturbances'}),"frozenset({'stiffness', 'headache'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'indigestion'}),"frozenset({'stiffness', 'irritability'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'visual_disturbances'}),"frozenset({'stiffness', 'irritability'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
"frozenset({'visual_disturbances', 'indigestion'})","frozenset({'excessive_hunger', 'depression'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'visual_disturbances'}),"frozenset({'indigestion', 'excessive_hunger', 'depression'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'indigestion'}),"frozenset({'visual_disturbances', 'excessive_hunger', 'depression'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
"frozenset({'visual_disturbances', 'indigestion'})","frozenset({'headache', 'depression'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'visual_disturbances'}),"frozenset({'indigestion', 'headache', 'depression'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'indigestion'}),"frozenset({'visual_disturbances', 'headache', 'depression'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
"frozenset({'visual_disturbances', 'indigestion'})","frozenset({'depression', 'irritability'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'visual_disturbances'}),"frozenset({'indigestion', 'depression', 'irritability'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'indigestion'}),"frozenset({'visual_disturbances', 'depression', 'irritability'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
"frozenset({'visual_disturbances', 'indigestion'})","frozenset({'stiffness', 'depression'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'visual_disturbances'}),"frozenset({'indigestion', 'stiffness', 'depression'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'indigestion'}),"frozenset({'visual_disturbances', 'stiffness', 'depression'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
"frozenset({'visual_disturbances', 'indigestion'})","frozenset({'excessive_hunger', 'headache'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'visual_disturbances'}),"frozenset({'indigestion', 'excessive_hunger', 'headache'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'indigestion'}),"frozenset({'visual_disturbances', 'excessive_hunger', 'headache'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
"frozenset({'visual_disturbances', 'indigestion'})","frozenset({'excessive_hunger', 'irritability'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'visual_disturbances'}),"frozenset({'indigestion', 'excessive_hunger', 'irritability'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'indigestion'}),"frozenset({'visual_disturbances', 'excessive_hunger', 'irritability'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
"frozenset({'visual_disturbances', 'indigestion'})","frozenset({'excessive_hunger', 'stiffness'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'visual_disturbances'}),"frozenset({'indigestion', 'excessive_hunger', 'stiffness'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'indigestion'}),"frozenset({'visual_disturbances', 'excessive_hunger', 'stiffness'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
"frozenset({'visual_disturbances', 'indigestion'})","frozenset({'headache', 'irritability'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'visual_disturbances'}),"frozenset({'indigestion', 'headache', 'irritability'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'indigestion'}),"frozenset({'visual_disturbances', 'headache', 'irritability'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
"frozenset({'visual_disturbances', 'indigestion'})","frozenset({'stiffness', 'headache'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'visual_disturbances'}),"frozenset({'indigestion', 'stiffness', 'headache'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'indigestion'}),"frozenset({'visual_disturbances', 'stiffness', 'headache'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
"frozenset({'visual_disturbances', 'indigestion'})","frozenset({'stiffness', 'irritability'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'visual_disturbances'}),"frozenset({'indigestion', 'stiffness', 'irritability'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'indigestion'}),"frozenset({'visual_disturbances', 'stiffness', 'irritability'})",1.0,0.9,0.9,0.9,1.0,1.0,0.0,1.0,0.0,0.9000000000000001,0.0,0.95
frozenset({'indigestion'}),"frozenset({'excessive_hunger', 'headache', 'depression'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'visual_disturbances'}),"frozenset({'excessive_hunger', 'headache', 'depression'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'indigestion'}),"frozenset({'excessive_hunger', 'depression', 'irritability'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'indigestion'}),"frozenset({'excessive_hunger', 'stiffness', 'depression'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'visual_disturbances'}),"frozenset({'excessive_hunger', 'depression', 'irritability'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'visual_disturbances'}),"frozenset({'excessive_hunger', 'stiffness', 'depression'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'indigestion'}),"frozenset({'headache', 'depression', 'irritability'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'indigestion'}),"frozenset({'stiffness', 'headache', 'depression'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'visual_disturbances'}),"frozenset({'headache', 'depression', 'irritability'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'visual_disturbances'}),"frozenset({'stiffness', 'headache', 'depression'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'indigestion'}),"frozenset({'stiffness', 'depression', 'irritability'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'visual_disturbances'}),"frozenset({'stiffness', 'depression', 'irritability'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'indigestion'}),"frozenset({'excessive_hunger', 'headache', 'irritability'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'indigestion'}),"frozenset({'excessive_hunger', 'stiffness', 'headache'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'visual_disturbances'}),"frozenset({'excessive_hunger', 'headache', 'irritability'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'visual_disturbances'}),"frozenset({'excessive_hunger', 'stiffness', 'headache'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'indigestion'}),"frozenset({'excessive_hunger', 'stiffness', 'irritability'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'visual_disturbances'}),"frozenset({'excessive_hunger', 'stiffness', 'irritability'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'indigestion'}),"frozenset({'stiffness', 'headache', 'irritability'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'visual_disturbances'}),"frozenset({'stiffness', 'headache', 'irritability'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
"frozenset({'visual_disturbances', 'indigestion'})","frozenset({'excessive_hunger', 'headache', 'depression'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'visual_disturbances'}),"frozenset({'indigestion', 'excessive_hunger', 'headache', 'depression'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'indigestion'}),"frozenset({'visual_disturbances', 'excessive_hunger', 'headache', 'depression'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
"frozenset({'visual_disturbances', 'indigestion'})","frozenset({'excessive_hunger', 'depression', 'irritability'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'visual_disturbances'}),"frozenset({'indigestion', 'excessive_hunger', 'depression', 'irritability'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'indigestion'}),"frozenset({'visual_disturbances', 'excessive_hunger', 'depression', 'irritability'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
"frozenset({'visual_disturbances', 'indigestion'})","frozenset({'excessive_hunger', 'stiffness', 'depression'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'visual_disturbances'}),"frozenset({'indigestion', 'excessive_hunger', 'stiffness', 'depression'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'indigestion'}),"frozenset({'visual_disturbances', 'excessive_hunger', 'stiffness', 'depression'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
"frozenset({'visual_disturbances', 'indigestion'})","frozenset({'headache', 'depression', 'irritability'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'visual_disturbances'}),"frozenset({'indigestion', 'headache', 'depression', 'irritability'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'indigestion'}),"frozenset({'visual_disturbances', 'headache', 'depression', 'irritability'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
"frozenset({'visual_disturbances', 'indigestion'})","frozenset({'stiffness', 'headache', 'depression'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'visual_disturbances'}),"frozenset({'indigestion', 'stiffness', 'headache', 'depression'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'indigestion'}),"frozenset({'visual_disturbances', 'stiffness', 'headache', 'depression'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
"frozenset({'visual_disturbances', 'indigestion'})","frozenset({'stiffness', 'depression', 'irritability'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'visual_disturbances'}),"frozenset({'indigestion', 'stiffness', 'depression', 'irritability'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'indigestion'}),"frozenset({'visual_disturbances', 'stiffness', 'depression', 'irritability'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
"frozenset({'visual_disturbances', 'indigestion'})","frozenset({'excessive_hunger', 'headache', 'irritability'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'visual_disturbances'}),"frozenset({'indigestion', 'excessive_hunger', 'headache', 'irritability'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'indigestion'}),"frozenset({'visual_disturbances', 'excessive_hunger', 'headache', 'irritability'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
"frozenset({'visual_disturbances', 'indigestion'})","frozenset({'excessive_hunger', 'stiffness', 'headache'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'visual_disturbances'}),"frozenset({'indigestion', 'excessive_hunger', 'stiffness', 'headache'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'indigestion'}),"frozenset({'visual_disturbances', 'excessive_hunger', 'stiffness', 'headache'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
"frozenset({'visual_disturbances', 'indigestion'})","frozenset({'excessive_hunger', 'stiffness', 'irritability'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'visual_disturbances'}),"frozenset({'indigestion', 'excessive_hunger', 'stiffness', 'irritability'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'indigestion'}),"frozenset({'visual_disturbances', 'excessive_hunger', 'stiffness', 'irritability'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
"frozenset({'visual_disturbances', 'indigestion'})","frozenset({'stiffness', 'headache', 'irritability'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'visual_disturbances'}),"frozenset({'indigestion', 'stiffness', 'headache', 'irritability'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'indigestion'}),"frozenset({'visual_disturbances', 'stiffness', 'headache', 'irritability'})",1.0,0.85,0.85,0.85,1.0,1.0,0.0,1.0,0.0,0.85,0.0,0.925
frozenset({'indigestion'}),"frozenset({'excessive_hunger', 'headache', 'depression', 'irritability'})",1.0,0.8,0.8,0.8,1.0,1.0,0.0,1.0,0.0,0.8,0.0,0.9
frozenset({'indigestion'}),"frozenset({'excessive_hunger', 'stiffness', 'headache', 'depression'})",1.0,0.8,0.8,0.8,1.0,1.0,0.0,1.0,0.0,0.8,0.0,0.9
frozenset({'visual_disturbances'}),"frozenset({'excessive_hunger', 'headache', 'depression', 'irritability'})",1.0,0.8,0.8,0.8,1.0,1.0,0.0,1.0,0.0,0.8,0.0,0.9
frozenset({'visual_disturbances'}),"frozenset({'excessive_hunger', 'stiffness', 'headache', 'depression'})",1.0,0.8,0.8,0.8,1.0,1.0,0.0,1.0,0.0,0.8,0.0,0.9
frozenset({'indigestion'}),"frozenset({'excessive_hunger', 'stiffness', 'depression', 'irritability'})",1.0,0.8,0.8,0.8,1.0,1.0,0.0,1.0,0.0,0.8,0.0,0.9
frozenset({'visual_disturbances'}),"frozenset({'excessive_hunger', 'stiffness', 'depression', 'irritability'})",1.0,0.8,0.8,0.8,1.0,1.0,0.0,1.0,0.0,0.8,0.0,0.9
frozenset({'indigestion'}),"frozenset({'stiffness', 'headache', 'depression', 'irritability'})",1.0,0.8,0.8,0.8,1.0,1.0,0.0,1.0,0.0,0.8,0.0,0.9
frozenset({'visual_disturbances'}),"frozenset({'stiffness', 'headache', 'depression', 'irritability'})",1.0,0.8,0.8,0.8,1.0,1.0,0.0,1.0,0.0,0.8,0.0,0.9
frozenset({'indigestion'}),"frozenset({'excessive_hunger', 'stiffness', 'headache', 'irritability'})",1.0,0.8,0.8,0.8,1.0,1.0,0.0,1.0,0.0,0.8,0.0,0.9
frozenset({'visual_disturbances'}),"frozenset({'excessive_hunger', 'stiffness', 'headache', 'irritability'})",1.0,0.8,0.8,0.8,1.0,1.0,0.0,1.0,0.0,0.8,0.0,0.9
frozenset({'excessive_hunger'}),frozenset({'depression'}),0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
frozenset({'depression'}),frozenset({'excessive_hunger'}),0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
frozenset({'headache'}),frozenset({'depression'}),0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
frozenset({'depression'}),frozenset({'headache'}),0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
frozenset({'depression'}),frozenset({'irritability'}),0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
frozenset({'irritability'}),frozenset({'depression'}),0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
frozenset({'stiffness'}),frozenset({'depression'}),0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
frozenset({'depression'}),frozenset({'stiffness'}),0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
frozenset({'excessive_hunger'}),frozenset({'headache'}),0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
frozenset({'headache'}),frozenset({'excessive_hunger'}),0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
frozenset({'excessive_hunger'}),frozenset({'irritability'}),0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
frozenset({'irritability'}),frozenset({'excessive_hunger'}),0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
frozenset({'excessive_hunger'}),frozenset({'stiffness'}),0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
frozenset({'stiffness'}),frozenset({'excessive_hunger'}),0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
frozenset({'headache'}),frozenset({'irritability'}),0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
frozenset({'irritability'}),frozenset({'headache'}),0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
frozenset({'stiffness'}),frozenset({'headache'}),0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
frozenset({'headache'}),frozenset({'stiffness'}),0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
frozenset({'stiffness'}),frozenset({'irritability'}),0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
frozenset({'irritability'}),frozenset({'stiffness'}),0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'indigestion', 'excessive_hunger'})",frozenset({'depression'}),0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
